<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.06.05	22:50:00	4320.70	4323.73	4317.81	4318.20	1931	0	29
2026.06.05	22:55:00	4318.35	4321.23	4316.94	4318.59	1898	0	29
2026.06.05	23:00:00	4318.63	4318.85	4312.62	4313.57	1726	0	29
2026.06.05	23:05:00	4313.59	4314.62	4311.74	4313.85	1624	0	29
2026.06.05	23:10:00	4313.82	4316.76	4312.24	4315.52	1483	0	29
2026.06.05	23:15:00	4315.61	4316.72	4313.96	4315.42	1366	0	29
2026.06.05	23:20:00	4315.43	4319.89	4314.70	4319.77	1399	0	29
2026.06.05	23:25:00	4319.77	4326.39	4318.79	4322.70	1318	0	29
2026.06.05	23:30:00	4322.71	4323.64	4321.61	4322.41	1281	0	29
2026.06.05	23:35:00	4322.41	4325.20	4321.76	4322.82	1299	0	34
2026.06.05	23:40:00	4322.82	4324.85	4321.04	4324.10	1241	0	34
2026.06.05	23:45:00	4324.22	4329.84	4324.07	4327.56	1224	0	34
2026.06.05	23:50:00	4327.55	4330.17	4325.47	4327.61	1339	0	34
2026.06.05	23:55:00	4327.62	4330.97	4327.62	4327.89	426	0	34
2026.06.08	01:00:00	4327.52	4335.80	4310.93	4321.19	1811	0	34
2026.06.08	01:05:00	4321.02	4321.30	4310.10	4318.71	1732	0	34
2026.06.08	01:10:00	4318.70	4330.08	4312.79	4329.76	1628	0	34
2026.06.08	01:15:00	4330.19	4330.55	4323.89	4327.30	1703	0	34
2026.06.08	01:20:00	4327.32	4329.26	4322.14	4322.93	1493	0	34
2026.06.08	01:25:00	4322.93	4324.30	4316.23	4316.65	1394	0	34
2026.06.08	01:30:00	4316.66	4323.30	4315.13	4323.18	1571	0	29
2026.06.08	01:35:00	4323.22	4328.93	4322.34	4325.73	1201	0	29
2026.06.08	01:40:00	4325.69	4326.61	4324.45	4325.91	1026	0	29
2026.06.08	01:45:00	4325.93	4326.06	4319.79	4322.39	1255	0	29
2026.06.08	01:50:00	4322.39	4326.64	4321.18	4323.23	1173	0	29
2026.06.08	01:55:00	4323.26	4323.36	4315.71	4317.21	1613	0	29
2026.06.08	02:00:00	4317.24	4326.82	4317.24	4325.81	1464	0	29
2026.06.08	02:05:00	4325.81	4327.14	4322.58	4326.67	1269	0	29
2026.06.08	02:10:00	4326.67	4334.05	4325.92	4330.74	1243	0	29
2026.06.08	02:15:00	4330.75	4334.02	4329.96	4331.25	1300	0	29
2026.06.08	02:20:00	4331.25	4331.92	4328.77	4330.29	1152	0	29
2026.06.08	02:25:00	4330.29	4334.55	4329.06	4333.97	1020	0	29
2026.06.08	02:30:00	4333.89	4336.46	4333.01	4333.83	1248	0	29
2026.06.08	02:35:00	4333.85	4337.62	4332.98	4336.64	1168	0	29
2026.06.08	02:40:00	4336.65	4340.47	4336.48	4338.96	1248	0	29
2026.06.08	02:45:00	4338.95	4343.10	4335.21	4341.87	1516	0	29
2026.06.08	02:50:00	4341.86	4343.56	4339.32	4343.18	1247	0	29
2026.06.08	02:55:00	4343.20	4346.89	4342.33	4343.93	1448	0	29
2026.06.08	03:00:00	4343.99	4346.77	4340.70	4344.70	1590	0	29
2026.06.08	03:05:00	4344.69	4345.80	4341.15	4345.32	1515	0	29
2026.06.08	03:10:00	4345.38	4345.63	4341.02	4343.64	1372	0	29
2026.06.08	03:15:00	4343.65	4347.78	4341.66	4347.62	1362	0	29
2026.06.08	03:20:00	4347.59	4352.38	4347.38	4351.03	1333	0	29
2026.06.08	03:25:00	4351.02	4353.37	4349.27	4351.41	1474	0	29
2026.06.08	03:30:00	4351.42	4352.37	4346.28	4349.08	1550	0	29
2026.06.08	03:35:00	4349.16	4351.85	4345.97	4347.83	1514	0	29
2026.06.08	03:40:00	4347.79	4348.75	4342.03	4345.27	1576	0	29
2026.06.08	03:45:00	4345.27	4345.90	4339.79	4342.50	1578	0	29
2026.06.08	03:50:00	4342.52	4343.39	4339.85	4341.54	1561	0	29
2026.06.08	03:55:00	4341.54	4345.26	4340.64	4342.20	1682	0	29
2026.06.08	04:00:00	4342.24	4345.75	4336.31	4339.19	1980	0	29
2026.06.08	04:05:00	4339.03	4340.93	4330.91	4336.75	1935	0	29
2026.06.08	04:10:00	4336.92	4337.70	4326.63	4326.94	1923	0	29
2026.06.08	04:15:00	4327.15	4327.42	4314.52	4317.94	2027	0	29
2026.06.08	04:20:00	4317.87	4324.98	4311.50	4321.83	2025	0	29
2026.06.08	04:25:00	4321.84	4323.31	4311.41	4314.54	2017	0	29
2026.06.08	04:30:00	4314.53	4317.60	4300.10	4315.45	2168	0	29
2026.06.08	04:35:00	4315.21	4317.71	4311.64	4317.22	2020	0	29
2026.06.08	04:40:00	4317.18	4327.37	4316.66	4326.25	2023	0	29
2026.06.08	04:45:00	4326.20	4329.71	4323.18	4323.63	1958	0	29
2026.06.08	04:50:00	4323.56	4328.11	4319.35	4324.38	1872	0	29
2026.06.08	04:55:00	4324.15	4328.55	4322.91	4325.64	1808	0	29
2026.06.08	05:00:00	4326.00	4330.72	4321.08	4322.76	1821	0	29
2026.06.08	05:05:00	4322.74	4324.52	4316.59	4318.92	1775	0	29
2026.06.08	05:10:00	4318.83	4318.94	4314.67	4316.75	1728	0	29
2026.06.08	05:15:00	4316.74	4319.63	4311.46	4312.15	1562	0	29
2026.06.08	05:20:00	4312.18	4316.41	4311.77	4316.30	1466	0	29
2026.06.08	05:25:00	4316.30	4316.92	4311.51	4314.86	1435	0	29
2026.06.08	05:30:00	4314.88	4316.79	4308.88	4309.61	1872	0	29
2026.06.08	05:35:00	4309.59	4312.41	4307.26	4311.87	1724	0	29
2026.06.08	05:40:00	4311.86	4317.71	4309.09	4315.92	1700	0	29
2026.06.08	05:45:00	4315.92	4320.82	4314.28	4317.26	1702	0	29
2026.06.08	05:50:00	4317.24	4317.66	4309.18	4311.88	1675	0	29
2026.06.08	05:55:00	4311.87	4315.57	4309.67	4310.54	1680	0	29
2026.06.08	06:00:00	4310.54	4314.16	4310.10	4311.15	1627	0	29
2026.06.08	06:05:00	4311.14	4311.88	4306.37	4308.22	1654	0	29
2026.06.08	06:10:00	4308.19	4308.41	4304.26	4304.78	1493	0	29
2026.06.08	06:15:00	4304.76	4307.74	4303.55	4307.52	1333	0	29
2026.06.08	06:20:00	4307.47	4311.96	4306.44	4310.58	1495	0	29
2026.06.08	06:25:00	4310.61	4310.81	4306.09	4307.16	1367	0	29
2026.06.08	06:30:00	4307.15	4309.29	4304.95	4307.00	1319	0	29
2026.06.08	06:35:00	4306.99	4308.62	4306.17	4307.64	1128	0	29
2026.06.08	06:40:00	4307.69	4309.95	4306.56	4309.86	1236	0	29
2026.06.08	06:45:00	4309.85	4313.48	4309.45	4312.36	1212	0	29
2026.06.08	06:50:00	4312.35	4317.15	4311.25	4315.02	1185	0	29
2026.06.08	06:55:00	4315.02	4316.91	4314.00	4316.90	1107	0	29
2026.06.08	07:00:00	4316.98	4320.37	4314.22	4314.84	1226	0	29
2026.06.08	07:05:00	4314.77	4319.12	4313.54	4318.09	1276	0	29
2026.06.08	07:10:00	4318.04	4319.42	4316.58	4318.71	1194	0	29
2026.06.08	07:15:00	4318.71	4321.73	4317.62	4318.63	1237	0	29
2026.06.08	07:20:00	4318.59	4318.85	4315.97	4317.88	1175	0	29
2026.06.08	07:25:00	4317.86	4320.85	4317.09	4320.00	1181	0	29
2026.06.08	07:30:00	4319.99	4320.30	4311.21	4313.45	1385	0	29
2026.06.08	07:35:00	4313.45	4313.92	4310.65	4311.10	1384	0	29
2026.06.08	07:40:00	4311.12	4311.95	4307.60	4307.66	1287	0	29
2026.06.08	07:45:00	4307.66	4311.39	4307.66	4310.12	1179	0	29
2026.06.08	07:50:00	4310.14	4313.93	4309.47	4311.55	1104	0	29
2026.06.08	07:55:00	4311.53	4313.51	4308.78	4312.62	1269	0	29
2026.06.08	08:00:00	4312.64	4316.08	4311.77	4315.30	1424	0	29
2026.06.08	08:05:00	4315.30	4315.38	4309.60	4310.45	1186	0	29
2026.06.08	08:10:00	4310.48	4311.70	4304.65	4304.65	1293	0	29
2026.06.08	08:15:00	4304.47	4310.70	4304.42	4309.30	1350	0	29
2026.06.08	08:20:00	4309.30	4314.16	4309.27	4311.22	1356	0	29
2026.06.08	08:25:00	4311.23	4313.15	4309.05	4311.71	1393	0	29
2026.06.08	08:30:00	4311.71	4312.79	4286.67	4287.01	1962	0	29
2026.06.08	08:35:00	4287.06	4291.23	4268.57	4290.88	2088	0	29
2026.06.08	08:40:00	4290.94	4293.04	4282.98	4287.96	1986	0	29
2026.06.08	08:45:00	4287.94	4292.14	4285.02	4286.80	1862	0	29
2026.06.08	08:50:00	4286.81	4295.71	4285.66	4289.68	1888	0	29
2026.06.08	08:55:00	4289.71	4294.90	4286.00	4291.96	1811	0	29
2026.06.08	09:00:00	4291.95	4307.98	4291.95	4303.57	1960	0	29
2026.06.08	09:05:00	4303.59	4306.70	4299.56	4302.55	1883	0	29
2026.06.08	09:10:00	4302.54	4306.22	4299.23	4303.44	1764	0	29
2026.06.08	09:15:00	4303.66	4307.27	4299.62	4303.22	1710	0	29
2026.06.08	09:20:00	4303.22	4311.29	4302.79	4308.35	1748	0	29
2026.06.08	09:25:00	4308.26	4310.55	4305.31	4305.79	1707	0	29
2026.06.08	09:30:00	4305.77	4306.36	4299.25	4299.30	1705	0	29
2026.06.08	09:35:00	4299.33	4300.11	4295.18	4296.39	1679	0	29
2026.06.08	09:40:00	4296.38	4299.99	4293.97	4298.27	1663	0	29
2026.06.08	09:45:00	4298.28	4300.19	4296.07	4297.40	1560	0	29
2026.06.08	09:50:00	4297.38	4300.75	4296.36	4297.82	1594	0	29
2026.06.08	09:55:00	4297.84	4300.24	4293.20	4299.98	1520	0	29
2026.06.08	10:00:00	4299.90	4302.69	4295.68	4299.21	1766	0	29
2026.06.08	10:05:00	4299.23	4301.36	4294.86	4300.43	1614	0	29
2026.06.08	10:10:00	4300.43	4308.44	4298.53	4305.12	1520	0	29
2026.06.08	10:15:00	4305.13	4310.63	4300.87	4306.30	1642	0	29
2026.06.08	10:20:00	4306.29	4314.73	4305.68	4314.16	1484	0	29
2026.06.08	10:25:00	4314.23	4316.85	4305.78	4306.09	1531	0	29
2026.06.08	10:30:00	4306.16	4309.13	4304.84	4308.07	1456	0	29
2026.06.08	10:35:00	4308.14	4311.67	4304.08	4307.81	1575	0	29
2026.06.08	10:40:00	4307.81	4307.91	4301.40	4301.69	1438	0	29
2026.06.08	10:45:00	4301.70	4302.62	4298.21	4298.49	1527	0	29
2026.06.08	10:50:00	4298.40	4299.36	4295.66	4296.53	1492	0	29
2026.06.08	10:55:00	4296.53	4299.41	4294.34	4294.41	1418	0	29
2026.06.08	11:00:00	4294.42	4297.02	4290.16	4293.23	1615	0	29
2026.06.08	11:05:00	4293.24	4295.73	4289.55	4294.44	1481	0	29
2026.06.08	11:10:00	4294.48	4295.93	4291.04	4291.77	1451	0	29
2026.06.08	11:15:00	4291.74	4293.52	4288.65	4292.96	1513	0	29
2026.06.08	11:20:00	4293.04	4293.18	4288.01	4288.72	1443	0	29
2026.06.08	11:25:00	4288.71	4290.15	4285.34	4288.25	1463	0	29
2026.06.08	11:30:00	4288.39	4291.98	4286.73	4291.20	1450	0	29
2026.06.08	11:35:00	4291.20	4291.27	4286.51	4287.55	1244	0	29
2026.06.08	11:40:00	4287.56	4291.25	4286.48	4290.70	1411	0	29
2026.06.08	11:45:00	4290.50	4293.78	4289.46	4291.21	1489	0	29
2026.06.08	11:50:00	4291.28	4293.23	4286.47	4288.33	1396	0	29
2026.06.08	11:55:00	4288.31	4290.30	4285.45	4288.71	1533	0	29
2026.06.08	12:00:00	4288.83	4292.09	4288.67	4290.79	1448	0	29
2026.06.08	12:05:00	4290.79	4290.98	4284.37	4285.33	1163	0	29
2026.06.08	12:10:00	4285.33	4288.93	4284.83	4288.93	1130	0	29
2026.06.08	12:15:00	4288.93	4290.32	4287.16	4287.85	1045	0	29
2026.06.08	12:20:00	4287.87	4290.84	4286.11	4286.53	1082	0	29
2026.06.08	12:25:00	4286.53	4287.79	4279.37	4279.71	1208	0	29
2026.06.08	12:30:00	4279.71	4280.85	4272.94	4273.82	1642	0	29
2026.06.08	12:35:00	4273.83	4295.79	4273.52	4293.81	1823	0	29
2026.06.08	12:40:00	4293.76	4296.36	4289.58	4293.67	1674	0	29
2026.06.08	12:45:00	4293.76	4301.94	4292.89	4301.12	1537	0	29
2026.06.08	12:50:00	4301.12	4301.60	4291.57	4293.57	1548	0	29
2026.06.08	12:55:00	4293.59	4295.60	4291.10	4294.30	1425	0	29
2026.06.08	13:00:00	4294.26	4294.98	4286.20	4290.56	1455	0	29
2026.06.08	13:05:00	4290.56	4297.60	4289.35	4294.98	1322	0	29
2026.06.08	13:10:00	4294.96	4297.58	4293.46	4294.57	1202	0	29
2026.06.08	13:15:00	4294.54	4295.91	4289.99	4290.12	1250	0	29
2026.06.08	13:20:00	4290.09	4292.77	4289.77	4291.30	1121	0	29
2026.06.08	13:25:00	4291.29	4295.21	4290.12	4293.76	1205	0	29
2026.06.08	13:30:00	4293.78	4305.18	4292.24	4303.78	1316	0	29
2026.06.08	13:35:00	4303.70	4305.54	4299.45	4299.85	1692	0	29
2026.06.08	13:40:00	4299.92	4304.80	4299.29	4304.80	1256	0	29
2026.06.08	13:45:00	4304.80	4305.00	4299.28	4300.49	1321	0	29
2026.06.08	13:50:00	4300.48	4302.05	4298.34	4298.44	1286	0	29
2026.06.08	13:55:00	4298.45	4303.04	4296.77	4302.00	1245	0	29
2026.06.08	14:00:00	4301.96	4302.51	4297.15	4299.95	1290	0	29
2026.06.08	14:05:00	4299.95	4306.23	4299.95	4306.20	1023	0	29
2026.06.08	14:10:00	4306.08	4318.79	4304.54	4318.79	1733	0	29
2026.06.08	14:15:00	4318.39	4327.80	4312.54	4327.07	1959	0	29
2026.06.08	14:20:00	4327.09	4330.96	4323.21	4324.94	1802	0	29
2026.06.08	14:25:00	4324.94	4329.50	4321.99	4325.24	1541	0	29
2026.06.08	14:30:00	4325.22	4333.19	4324.99	4329.92	1641	0	29
2026.06.08	14:35:00	4329.84	4330.35	4324.35	4325.33	1530	0	29
2026.06.08	14:40:00	4325.36	4327.37	4322.28	4324.05	1512	0	29
2026.06.08	14:45:00	4324.00	4326.33	4321.36	4323.82	1447	0	29
2026.06.08	14:50:00	4323.82	4328.59	4323.58	4326.71	1465	0	29
2026.06.08	14:55:00	4326.71	4332.68	4325.28	4331.24	1488	0	29
2026.06.08	15:00:00	4331.21	4334.56	4327.69	4330.46	1699	0	29
2026.06.08	15:05:00	4330.47	4334.65	4327.42	4330.49	1551	0	29
2026.06.08	15:10:00	4330.49	4331.03	4322.51	4322.88	1496	0	29
2026.06.08	15:15:00	4322.41	4326.22	4320.24	4325.04	1453	0	29
2026.06.08	15:20:00	4325.07	4329.85	4322.93	4329.03	1511	0	29
2026.06.08	15:25:00	4329.03	4331.81	4328.02	4329.86	1443	0	29
2026.06.08	15:30:00	4330.07	4334.60	4328.01	4328.23	1489	0	29
2026.06.08	15:35:00	4328.23	4333.93	4327.56	4330.46	1549	0	29
2026.06.08	15:40:00	4330.57	4339.29	4328.48	4335.70	1607	0	29
2026.06.08	15:45:00	4335.85	4337.91	4332.35	4332.60	1503	0	29
2026.06.08	15:50:00	4332.60	4333.47	4327.21	4329.99	1549	0	29
2026.06.08	15:55:00	4329.99	4334.46	4328.94	4333.01	1553	0	29
2026.06.08	16:00:00	4333.07	4334.79	4326.01	4328.98	1869	0	29
2026.06.08	16:05:00	4329.03	4330.25	4323.34	4324.20	1643	0	29
2026.06.08	16:10:00	4324.21	4326.54	4323.23	4323.87	1556	0	29
2026.06.08	16:15:00	4323.97	4325.80	4321.30	4325.29	1595	0	29
2026.06.08	16:20:00	4325.32	4336.01	4325.32	4331.63	1735	0	29
2026.06.08	16:25:00	4331.71	4333.70	4329.34	4331.20	1617	0	29
2026.06.08	16:30:00	4331.21	4340.01	4331.08	4333.33	2100	0	29
2026.06.08	16:35:00	4333.35	4346.59	4332.57	4340.64	2132	0	29
2026.06.08	16:40:00	4340.55	4344.51	4335.27	4336.31	2040	0	29
2026.06.08	16:45:00	4336.31	4338.53	4332.47	4332.47	2044	0	29
2026.06.08	16:50:00	4332.49	4339.16	4328.43	4334.19	1979	0	29
2026.06.08	16:55:00	4334.22	4336.96	4326.16	4326.80	1959	0	29
2026.06.08	17:00:00	4326.89	4330.73	4322.23	4322.28	1989	0	29
2026.06.08	17:05:00	4322.34	4327.41	4319.01	4320.61	1969	0	29
2026.06.08	17:10:00	4320.58	4320.79	4316.70	4319.43	1979	0	29
2026.06.08	17:15:00	4319.43	4321.87	4316.93	4321.65	1918	0	29
2026.06.08	17:20:00	4321.63	4324.30	4317.12	4318.65	1940	0	29
2026.06.08	17:25:00	4318.63	4322.80	4315.83	4320.02	1860	0	29
2026.06.08	17:30:00	4319.80	4324.13	4318.59	4322.10	1839	0	29
2026.06.08	17:35:00	4322.06	4322.99	4315.20	4319.74	1779	0	29
2026.06.08	17:40:00	4319.50	4323.16	4316.14	4322.59	1898	0	29
2026.06.08	17:45:00	4322.60	4328.33	4317.33	4317.56	1831	0	29
2026.06.08	17:50:00	4317.89	4327.01	4316.95	4326.46	1835	0	29
2026.06.08	17:55:00	4326.43	4331.43	4324.42	4330.92	1718	0	29
2026.06.08	18:00:00	4331.10	4336.39	4328.80	4328.99	1735	0	29
2026.06.08	18:05:00	4329.00	4330.78	4325.34	4328.46	1628	0	29
2026.06.08	18:10:00	4328.48	4328.85	4325.21	4325.35	1563	0	29
2026.06.08	18:15:00	4325.38	4332.19	4322.52	4331.58	1735	0	29
2026.06.08	18:20:00	4331.61	4335.99	4329.24	4335.29	1697	0	29
2026.06.08	18:25:00	4335.27	4335.27	4328.94	4330.66	1813	0	29
2026.06.08	18:30:00	4330.60	4333.40	4328.64	4332.15	1850	0	29
2026.06.08	18:35:00	4332.15	4337.45	4331.22	4336.54	1713	0	29
2026.06.08	18:40:00	4336.54	4339.44	4335.29	4339.14	1702	0	29
2026.06.08	18:45:00	4339.11	4340.97	4334.48	4335.29	1624	0	29
2026.06.08	18:50:00	4335.29	4343.18	4335.29	4342.70	1666	0	29
2026.06.08	18:55:00	4342.67	4345.60	4341.08	4341.76	1658	0	29
2026.06.08	19:00:00	4341.71	4343.85	4338.75	4341.20	1680	0	29
2026.06.08	19:05:00	4341.20	4343.17	4338.83	4339.77	1652	0	29
2026.06.08	19:10:00	4339.76	4342.01	4338.12	4340.95	1566	0	29
2026.06.08	19:15:00	4340.94	4343.88	4340.32	4342.90	1463	0	29
2026.06.08	19:20:00	4342.92	4343.75	4339.76	4341.03	1594	0	29
2026.06.08	19:25:00	4341.05	4343.03	4340.37	4340.91	1548	0	29
2026.06.08	19:30:00	4341.00	4345.05	4340.95	4342.59	1658	0	29
2026.06.08	19:35:00	4342.57	4346.27	4340.64	4341.27	1583	0	29
2026.06.08	19:40:00	4341.25	4344.03	4340.67	4344.03	1528	0	29
2026.06.08	19:45:00	4344.00	4346.03	4342.42	4345.09	1432	0	29
2026.06.08	19:50:00	4345.11	4345.79	4337.96	4338.02	1593	0	29
2026.06.08	19:55:00	4338.02	4341.42	4337.89	4340.65	1387	0	29
2026.06.08	20:00:00	4340.66	4342.40	4336.79	4337.88	1646	0	29
2026.06.08	20:05:00	4337.92	4342.03	4337.69	4338.49	1629	0	29
2026.06.08	20:10:00	4338.49	4339.16	4336.14	4338.74	1571	0	29
2026.06.08	20:15:00	4338.73	4340.22	4336.54	4338.27	1584	0	29
2026.06.08	20:20:00	4338.28	4340.49	4335.24	4335.58	1527	0	29
2026.06.08	20:25:00	4335.55	4340.28	4334.05	4339.10	1681	0	29
2026.06.08	20:30:00	4339.11	4339.56	4333.69	4335.63	1629	0	29
2026.06.08	20:35:00	4335.58	4335.96	4332.01	4334.91	1592	0	29
2026.06.08	20:40:00	4334.85	4335.33	4333.75	4334.08	1621	0	29
2026.06.08	20:45:00	4334.05	4337.06	4334.05	4337.02	1553	0	29
2026.06.08	20:50:00	4337.03	4338.21	4336.14	4336.69	1394	0	29
2026.06.08	20:55:00	4336.67	4339.33	4335.72	4339.15	1451	0	29
2026.06.08	21:00:00	4339.12	4344.82	4338.59	4343.83	1525	0	29
2026.06.08	21:05:00	4343.77	4345.31	4342.30	4343.59	1434	0	29
2026.06.08	21:10:00	4343.72	4344.28	4341.18	4341.34	1527	0	29
2026.06.08	21:15:00	4341.34	4343.77	4341.34	4342.38	1523	0	29
2026.06.08	21:20:00	4342.37	4344.84	4341.77	4343.85	1418	0	29
2026.06.08	21:25:00	4343.86	4345.86	4342.07	4342.58	1417	0	29
2026.06.08	21:30:00	4342.55	4344.57	4340.54	4340.64	1465	0	29
2026.06.08	21:35:00	4340.65	4341.64	4336.90	4337.14	1390	0	29
2026.06.08	21:40:00	4337.14	4338.59	4336.31	4336.66	1388	0	29
2026.06.08	21:45:00	4336.66	4337.01	4334.51	4334.59	1211	0	29
2026.06.08	21:50:00	4334.59	4336.84	4332.98	4334.40	1271	0	29
2026.06.08	21:55:00	4334.39	4336.03	4333.41	4334.60	1338	0	29
2026.06.08	22:00:00	4334.53	4338.13	4334.05	4337.00	1273	0	29
2026.06.08	22:05:00	4336.99	4336.99	4332.48	4332.48	1217	0	29
2026.06.08	22:10:00	4332.48	4332.56	4329.62	4329.83	1486	0	29
2026.06.08	22:15:00	4329.83	4331.56	4328.18	4328.74	1498	0	29
2026.06.08	22:20:00	4328.74	4330.38	4326.68	4326.73	1502	0	29
2026.06.08	22:25:00	4326.73	4328.19	4326.07	4327.72	1378	0	29
2026.06.08	22:30:00	4327.71	4330.42	4326.27	4327.22	1483	0	29
2026.06.08	22:35:00	4327.22	4328.42	4325.10	4325.84	1356	0	29
2026.06.08	22:40:00	4325.73	4325.91	4324.19	4325.06	1401	0	29
2026.06.08	22:45:00	4325.07	4327.58	4324.79	4327.12	1387	0	29
2026.06.08	22:50:00	4327.28	4330.00	4327.28	4328.33	1508	0	29
2026.06.08	22:55:00	4328.33	4328.99	4323.28	4326.66	1671	0	29
2026.06.08	23:00:00	4326.61	4329.86	4326.57	4329.59	1003	0	29
2026.06.08	23:05:00	4329.58	4329.72	4327.64	4327.80	638	0	29
2026.06.08	23:10:00	4327.87	4328.27	4326.42	4328.19	769	0	29
2026.06.08	23:15:00	4328.19	4328.22	4324.52	4325.84	780	0	29
2026.06.08	23:20:00	4325.84	4327.59	4325.32	4326.98	711	0	29
2026.06.08	23:25:00	4326.97	4327.03	4324.52	4326.47	773	0	29
2026.06.08	23:30:00	4326.44	4327.81	4325.62	4327.79	579	0	34
2026.06.08	23:35:00	4327.79	4328.44	4326.73	4327.58	627	0	34
2026.06.08	23:40:00	4327.61	4327.62	4325.37	4326.24	616	0	34
2026.06.08	23:45:00	4326.24	4327.40	4325.55	4327.32	603	0	34
2026.06.08	23:50:00	4327.32	4329.82	4326.90	4329.14	553	0	34
2026.06.08	23:55:00	4329.13	4329.93	4329.02	4329.79	286	0	34
2026.06.09	01:00:00	4332.75	4333.19	4326.49	4326.75	890	0	34
2026.06.09	01:05:00	4326.78	4328.01	4324.90	4326.92	606	0	34
2026.06.09	01:10:00	4326.92	4328.02	4324.45	4325.25	591	0	34
2026.06.09	01:15:00	4325.24	4325.24	4322.74	4324.57	712	0	34
2026.06.09	01:20:00	4324.57	4326.38	4324.40	4325.96	671	0	34
2026.06.09	01:25:00	4325.96	4327.12	4324.60	4325.10	624	0	34
2026.06.09	01:30:00	4325.05	4327.47	4324.94	4325.58	772	0	29
2026.06.09	01:35:00	4325.57	4326.61	4325.36	4325.85	480	0	29
2026.06.09	01:40:00	4325.86	4327.43	4325.06	4327.38	540	0	29
2026.06.09	01:45:00	4327.38	4327.88	4326.44	4326.94	524	0	29
2026.06.09	01:50:00	4326.95	4328.37	4326.13	4328.11	433	0	29
2026.06.09	01:55:00	4328.10	4328.85	4327.69	4327.85	515	0	29
2026.06.09	02:00:00	4327.85	4327.99	4327.23	4327.65	591	0	29
2026.06.09	02:05:00	4327.68	4327.69	4325.30	4326.51	538	0	29
2026.06.09	02:10:00	4326.53	4328.82	4325.78	4327.64	674	0	29
2026.06.09	02:15:00	4327.64	4328.43	4326.28	4327.42	721	0	29
2026.06.09	02:20:00	4327.42	4327.60	4325.04	4325.16	730	0	29
2026.06.09	02:25:00	4325.14	4325.14	4320.52	4320.59	759	0	29
2026.06.09	02:30:00	4320.60	4321.03	4315.28	4318.02	1028	0	29
2026.06.09	02:35:00	4318.03	4322.01	4318.03	4321.85	874	0	29
2026.06.09	02:40:00	4321.86	4322.34	4319.28	4319.65	846	0	29
2026.06.09	02:45:00	4319.66	4320.02	4313.63	4313.80	1203	0	29
2026.06.09	02:50:00	4313.80	4319.13	4312.95	4316.99	1123	0	29
2026.06.09	02:55:00	4316.93	4318.04	4314.27	4317.76	1211	0	29
2026.06.09	03:00:00	4317.75	4319.64	4315.44	4317.52	1668	0	29
2026.06.09	03:05:00	4317.39	4321.68	4316.92	4318.56	1702	0	29
2026.06.09	03:10:00	4318.55	4323.76	4318.49	4322.60	1554	0	29
2026.06.09	03:15:00	4322.47	4323.35	4320.16	4320.18	1459	0	29
2026.06.09	03:20:00	4320.17	4320.51	4317.44	4318.85	1420	0	29
2026.06.09	03:25:00	4318.85	4319.53	4316.64	4316.80	1435	0	29
2026.06.09	03:30:00	4316.79	4319.48	4315.18	4318.97	1323	0	29
2026.06.09	03:35:00	4319.03	4323.12	4318.00	4319.04	1383	0	29
2026.06.09	03:40:00	4319.03	4321.14	4317.71	4318.48	1264	0	29
2026.06.09	03:45:00	4318.40	4318.98	4315.08	4317.04	1216	0	29
2026.06.09	03:50:00	4317.05	4319.98	4315.88	4315.91	1281	0	29
2026.06.09	03:55:00	4315.89	4321.19	4315.43	4319.86	1311	0	29
2026.06.09	04:00:00	4319.73	4323.98	4318.68	4321.28	1861	0	29
2026.06.09	04:05:00	4321.17	4327.88	4320.71	4325.16	1694	0	29
2026.06.09	04:10:00	4325.16	4326.75	4321.39	4323.96	1633	0	29
2026.06.09	04:15:00	4323.95	4329.88	4322.35	4324.06	1685	0	29
2026.06.09	04:20:00	4324.02	4332.23	4322.80	4327.57	1655	0	29
2026.06.09	04:25:00	4327.58	4337.99	4327.50	4335.37	1662	0	29
2026.06.09	04:30:00	4335.41	4338.09	4332.95	4337.09	1522	0	29
2026.06.09	04:35:00	4337.10	4338.77	4334.37	4335.26	1383	0	29
2026.06.09	04:40:00	4335.27	4338.40	4332.90	4335.59	1523	0	29
2026.06.09	04:45:00	4335.63	4338.25	4333.94	4334.04	1511	0	29
2026.06.09	04:50:00	4334.07	4337.29	4333.86	4336.71	1445	0	29
2026.06.09	04:55:00	4336.68	4338.16	4333.08	4336.49	1438	0	29
2026.06.09	05:00:00	4336.48	4336.76	4331.54	4332.69	1468	0	29
2026.06.09	05:05:00	4332.69	4332.85	4328.20	4331.11	1620	0	29
2026.06.09	05:10:00	4331.11	4333.42	4329.35	4332.94	1319	0	29
2026.06.09	05:15:00	4332.94	4334.51	4330.10	4332.50	1388	0	29
2026.06.09	05:20:00	4332.49	4335.49	4331.69	4334.45	1298	0	29
2026.06.09	05:25:00	4334.46	4336.09	4332.20	4335.41	1194	0	29
2026.06.09	05:30:00	4335.46	4339.69	4333.65	4335.68	1464	0	29
2026.06.09	05:35:00	4335.68	4335.68	4331.03	4335.09	1482	0	29
2026.06.09	05:40:00	4335.13	4338.74	4333.52	4338.74	1326	0	29
2026.06.09	05:45:00	4338.74	4340.91	4337.47	4337.61	1387	0	29
2026.06.09	05:50:00	4337.59	4340.37	4334.92	4338.70	1325	0	29
